SA3_CODE,year,total_persons,overseas_born,overseas_born_pct,diversity_simpson,recent_arrivals,new_arrivals_share,recent_arrivals_rate
20303,2011,60584,7527,12.424072362339892,0.7552524476386139,2334,31.00836986847349,3.852502310841146
20401,2011,49912,5337,10.692819362077255,0.8153093455388263,1860,34.85103991006183,3.726558743388363
20402,2011,44232,3451,7.802043769216857,0.8481487859884809,930,26.948710518690238,2.102550189907759
20403,2011,65146,6722,10.318361833420315,0.8498440775540992,2202,32.758107706039866,3.380100082890738
20501,2011,42985,4460,10.375712457834128,0.7963740473365641,1116,25.02242152466368,2.596254507386297
20502,2011,42296,4543,10.740968413088709,0.7667837484541895,828,18.225841954655515,1.9576319273690184
20503,2011,57019,7441,13.05003595292797,0.7749339195344731,1854,24.91600591318371,3.251547729704133
20504,2011,72217,9870,13.66714209,0.8577072150725388,3456,35.015197568389056,4.785576803245773
20505,2011,41335,4288,10.373775250997944,0.8374472669302739,1374,32.042910447761194,3.324059513729285
20601,2011,78896,25085,31.795021293855203,0.9068159304805756,17763,70.81124177795496,22.51444940174407
20602,2011,48559,13423,27.64266150456146,0.9043934809211894,7110,52.968784921403554,14.641981918902776
20603,2011,60930,15932,26.14803873297226,0.905745437126114,10569,66.33818729600803,17.346134908911868
20604,2011,93617,43902,46.89532883984746,0.9088393087323278,62685,142.7839278392784,66.95899249068012
20605,2011,91382,28173,30.82992274189665,0.8945417232725759,26463,93.93035885422212,28.958657065942965
20606,2011,53781,16458,30.60188542422045,0.9098823873511012,13359,81.17025154939846,24.839627377698445
20607,2011,74833,21521,28.758702711370653,0.9034835174634922,14127,65.64286046187445,18.87803509147034
20701,2011,159184,44617,28.028570710624184,0.9176579803713169,29829,66.85568281148441,18.738692330887528
20702,2011,85907,34835,40.549664171720586,0.9138742542118992,13206,37.91014783981628,15.372437636048284
20703,2011,94914,32663,34.41325831805634,0.8926595512266388,26436,80.93561522211677,27.85258233769517
20801,2011,91814,22143,24.11723702267628,0.8587921250190407,12057,54.450616447635824,13.131984228984686
20802,2011,138066,48054,34.805093216287865,0.8868307046998702,32511,67.65513797,23.547433835991484
20803,2011,108971,27698,25.41777170072772,0.8950527079198565,11820,42.67456134016896,10.846922575731158
20804,2011,39367,10630,27.00231158076561,0.9190016363280764,8931,84.01693320790217,22.68651408540148
20901,2011,118306,25974,21.954930434635607,0.9163913396607628,13068,50.31185031185032,11.045931736344732
20902,2011,87916,32425,36.88179626006643,0.9073469106395222,24033,74.11873554356207,27.33632103
20903,2011,63919,9322,14.58408298002159,0.8319013450037401,2487,26.67882428663377,3.8908618720568224
20904,2011,166906,53409,31.99944879153536,0.9272874153887865,23676,44.32960736954446,14.185230009706062
21001,2011,54826,15492,28.25666654506986,0.8929426790262937,3441,22.21146398140976,6.276219312005253
21002,2011,26638,3432,12.883850138899316,0.7837913834417332,741,21.59090909090909,2.7817403708987163
21003,2011,67610,24207,35.80387516639551,0.9029103335434552,14982,61.89118849919445,22.15944386925011
21004,2011,36852,5627,15.2691848474981,0.852251273,1473,26.177359161187137,3.997069358515141
21005,2011,132559,48561,36.63349904570795,0.9117993463544491,23946,49.31117563476864,18.064409055590342
21101,2011,149340,41379,27.70791482523102,0.9159321412875424,13623,32.92249691872689,9.122137404580153
21102,2011,25504,5651,22.157308657465496,0.9009625255696934,1368,24.208104760219427,5.363864491844417
21103,2011,103412,21567,20.855413298263255,0.8735592652230413,10569,49.00542495479204,10.22028391289212
21104,2011,57133,17860,31.260392417692053,0.920406753,9462,52.97872340425533,16.561356834053875
21105,2011,143708,23428,16.302502296323098,0.7847480329737988,5220,22.281031244664504,3.632365630305898
21201,2011,74337,12238,16.46286506046787,0.8140406746287961,4602,37.60418369014545,6.190726017999112
21202,2011,124020,44369,35.77568134171908,0.8894465342003629,19932,44.92325722914647,16.07160135462022
21203,2011,128361,43624,33.98540055,0.8768544514013673,24114,55.27691179167431,18.78607988407694
21204,2011,169067,91069,53.86562723653936,0.9025282195003818,60111,66.00599545399642,35.55454346501683
21205,2011,162229,72671,44.79532019552608,0.9153843266336312,55044,75.74410700279341,33.92981526
21301,2011,174422,81994,47.00897822522388,0.8906620147767264,42042,51.27448349879259,24.103610783043425
21302,2011,79413,23788,29.954793295807992,0.9254435352083928,11124,46.76307381873213,14.007782101167315
21303,2011,71635,28308,39.51699588190131,0.8815595867089421,21243,75.04239084357779,29.65449849933692
21304,2011,124562,32191,25.84335511632761,0.9122911751760608,13329,41.40598303873754,10.70069523610732
21305,2011,166021,56254,33.883665319447545,0.9035553917208776,44355,78.84772638390159,26.71649971991495
21401,2011,126458,27519,21.76137531828749,0.8280009257840945,10377,37.70849231440096,8.205886539404387
21402,2011,144608,26204,18.12071254702368,0.7024803957656331,7512,28.66737902610289,5.194733348085859
21501,2011,59249,3901,6.584077368394404,0.8484099640940238,2316,59.36939246,3.90892673294064
21502,2011,50979,5155,10.112006904803938,0.8912490298327032,2799,54.29679922405432,5.490496086623904
21503,2011,37202,3266,8.779097897962474,0.9022718809729968,2559,78.35272504592774,6.878662437503361
21601,2011,36549,2308,6.314810254726531,0.8305599692426914,798,34.575389948006936,2.183370270048428
21602,2011,28123,2519,8.957081392454574,0.8508171560294205,1113,44.18420007939658,3.9576147637165313
21603,2011,60223,7923,13.156103149959316,0.880862563,5229,65.99772813328285,8.68272919
21701,2011,35993,2714,7.540355069041202,0.8123032459764024,1182,43.55195283714075,3.283971883421776
21702,2011,84668,5870,6.932961685642745,0.8160641845319805,2838,48.34752981260648,3.3519157178627106
29797,2011,36,16,44.44444444444444,0.796875,0,0.0,0.0
29999,2011,8308,2216,26.67308618199326,0.8899576757158311,2874,129.69314079422384,34.59316321617718
